name	kind	qualified_name	file	anchor
is_mandatory	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.is_mandatory	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	is_mandatory
max_notice_days	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.max_notice_days	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	max_notice_days
min_notice_days	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.min_notice_days	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	min_notice_days
notice_from_date	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.notice_from_date	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	notice_from_date
notice_to_date	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.notice_to_date	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	notice_to_date
price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	price
price_as_percent	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.price_as_percent	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	price_as_percent
to_date	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.to_date	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	to_date
type_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.type_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondCallPutOption.md	type_code
CdapiBondInstrumentBondResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentBondResponse.md	
CdapiBondInstrumentsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInstrumentsData.md	
CdapiBondInterestRateCalculationMethod	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateCalculationMethod	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateCalculationMethod.md	
CdapiBondInterestRateCalculationMethodsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateCalculationMethodsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateCalculationMethodsData.md	
CdapiBondInterestRateMonth	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateMonth	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateMonth.md	
CdapiBondInterestRateMonthsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateMonthsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateMonthsData.md	
CdapiBondInterestRatePA	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePA	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePA.md	
CdapiBondInterestRatePAsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePAsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePAsData.md	
CdapiBondInterestRatePeriod	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePeriod	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePeriod.md	
CdapiBondInterestRatePeriodsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePeriodsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRatePeriodsData.md	
CdapiBondInterestRateType	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateType	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateType.md	
CdapiBondInterestRateTypesData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateTypesData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondInterestRateTypesData.md	
CdapiBondKeyfigure	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	
_meta	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure._meta	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	_meta
accrued_interest	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.accrued_interest	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	accrued_interest
accrued_tax	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.accrued_tax	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	accrued_tax
asset_swap_spread	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.asset_swap_spread	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	asset_swap_spread
asset_swap_spread_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.asset_swap_spread_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	asset_swap_spread_ask_price
asset_swap_spread_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.asset_swap_spread_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	asset_swap_spread_bid_price
asset_swap_spread_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.asset_swap_spread_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	asset_swap_spread_mid_price
calculation_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.calculation_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	calculation_price
calculation_price_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.calculation_price_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	calculation_price_ask_price
calculation_price_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.calculation_price_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	calculation_price_bid_price
calculation_price_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.calculation_price_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	calculation_price_mid_price
calculation_timestamp	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.calculation_timestamp	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	calculation_timestamp
convexity	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.convexity	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	convexity
convexity_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.convexity_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	convexity_ask_price
convexity_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.convexity_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	convexity_bid_price
convexity_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.convexity_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	convexity_mid_price
current_yield	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.current_yield	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	current_yield
current_yield_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.current_yield_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	current_yield_ask_price
current_yield_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.current_yield_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	current_yield_bid_price
current_yield_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.current_yield_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	current_yield_mid_price
dirty_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.dirty_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	dirty_price
dirty_price_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.dirty_price_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	dirty_price_ask_price
dirty_price_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.dirty_price_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	dirty_price_bid_price
dirty_price_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.dirty_price_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	dirty_price_mid_price
government_spread	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.government_spread	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	government_spread
government_spread_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.government_spread_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	government_spread_ask_price
government_spread_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.government_spread_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	government_spread_bid_price
government_spread_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.government_spread_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	government_spread_mid_price
id	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	id
interpolated_spread	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.interpolated_spread	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	interpolated_spread
interpolated_spread_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.interpolated_spread_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	interpolated_spread_ask_price
interpolated_spread_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.interpolated_spread_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	interpolated_spread_bid_price
interpolated_spread_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.interpolated_spread_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	interpolated_spread_mid_price
macaulay_duration	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration
macaulay_duration_365	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration_365	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration_365
macaulay_duration_365_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration_365_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration_365_ask_price
macaulay_duration_365_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration_365_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration_365_bid_price
macaulay_duration_365_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration_365_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration_365_mid_price
macaulay_duration_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration_ask_price
macaulay_duration_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration_bid_price
macaulay_duration_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.macaulay_duration_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	macaulay_duration_mid_price
modified_duration	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.modified_duration	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	modified_duration
modified_duration_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.modified_duration_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	modified_duration_ask_price
modified_duration_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.modified_duration_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	modified_duration_bid_price
modified_duration_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.modified_duration_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	modified_duration_mid_price
net_yield	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.net_yield	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	net_yield
net_yield_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.net_yield_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	net_yield_ask_price
net_yield_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.net_yield_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	net_yield_bid_price
net_yield_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.net_yield_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	net_yield_mid_price
option_adjusted_spread	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.option_adjusted_spread	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	option_adjusted_spread
option_adjusted_spread_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.option_adjusted_spread_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	option_adjusted_spread_ask_price
option_adjusted_spread_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.option_adjusted_spread_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	option_adjusted_spread_bid_price
option_adjusted_spread_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.option_adjusted_spread_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	option_adjusted_spread_mid_price
residual_maturity_365	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.residual_maturity_365	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	residual_maturity_365
source	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	source
volatility	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.volatility	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	volatility
volatility_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.volatility_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	volatility_ask_price
volatility_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.volatility_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	volatility_bid_price
volatility_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.volatility_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	volatility_mid_price
yield_to_maturity	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.yield_to_maturity	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	yield_to_maturity
yield_to_maturity_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.yield_to_maturity_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	yield_to_maturity_ask_price
yield_to_maturity_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.yield_to_maturity_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	yield_to_maturity_bid_price
yield_to_maturity_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.yield_to_maturity_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	yield_to_maturity_mid_price
zero_volatility_spread	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.zero_volatility_spread	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	zero_volatility_spread
zero_volatility_spread_ask_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.zero_volatility_spread_ask_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	zero_volatility_spread_ask_price
zero_volatility_spread_bid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.zero_volatility_spread_bid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	zero_volatility_spread_bid_price
zero_volatility_spread_mid_price	property	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.zero_volatility_spread_mid_price	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigure.md	zero_volatility_spread_mid_price
CdapiBondKeyfigureResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigureResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondKeyfigureResponse.md	
CdapiBondListBenchmarksResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListBenchmarksResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListBenchmarksResponse.md	
CdapiBondListBondSenioritiesResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListBondSenioritiesResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListBondSenioritiesResponse.md	
CdapiBondListBusinessDayConventionsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListBusinessDayConventionsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListBusinessDayConventionsData.md	
CdapiBondListBusinessDayConventionsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListBusinessDayConventionsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListBusinessDayConventionsResponse.md	
CdapiBondListClassificationBondCategoriesResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListClassificationBondCategoriesResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListClassificationBondCategoriesResponse.md	
CdapiBondListClassificationBondTypesResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListClassificationBondTypesResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListClassificationBondTypesResponse.md	
CdapiBondListCouponTypesData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListCouponTypesData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListCouponTypesData.md	
CdapiBondListCouponTypesResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListCouponTypesResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListCouponTypesResponse.md	
CdapiBondListDevelopmentGoalsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListDevelopmentGoalsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListDevelopmentGoalsData.md	
CdapiBondListDevelopmentGoalsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListDevelopmentGoalsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListDevelopmentGoalsResponse.md	
CdapiBondListingBondResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListingBondResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListingBondResponse.md	
CdapiBondListingsData	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListingsData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListingsData.md	
CdapiBondListInstrumentsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListInstrumentsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListInstrumentsResponse.md	
CdapiBondListInterestRateCalculationMethodsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRateCalculationMethodsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRateCalculationMethodsResponse.md	
CdapiBondListInterestRateMonthsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRateMonthsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRateMonthsResponse.md	
CdapiBondListInterestRatePAsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRatePAsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRatePAsResponse.md	
CdapiBondListInterestRatePeriodsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRatePeriodsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRatePeriodsResponse.md	
CdapiBondListInterestRateTypesResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRateTypesResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListInterestRateTypesResponse.md	
CdapiBondListListingsResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListListingsResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListListingsResponse.md	
CdapiBondListRedemptionTypesResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListRedemptionTypesResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListRedemptionTypesResponse.md	
CdapiBondListReferenceInterestRateMaturitiesResponse	interface	SDK.InfrontSDK.CoreDataAPI.CdapiBondListReferenceInterestRateMaturitiesResponse	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiBondListReferenceInterestRateMaturitiesResponse.md	
